goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	PT	Percentage	G	Global		60.97229	61.00393	61.24734	62.28151		88.30511	90.15819	91.26147	92.07748	92.15494	98.2106	99.40074	99.47427	98.76301	97.69222	97.70975	99.04235	99.4197	99.4197				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	98.0	99.0	99.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			[2012,2014]: Office FĂŠdĂŠral de la Communication // [2017]: Telecommunications statistics 2017 // [2018]: Telecommunications statistics 2018	[2000-2008]: OFCOM. // [2009,2016-2018]: OFCOM // [2010-2015]: Office FĂŠdĂŠral de la Communication		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018]	2004	2018	14	PT	Percentage	G	Global					88.0	88.35	89.42	90.64	91.72	96.58	99.89	99.99	99.99	99.98		93.53	95.61	95.83	95.83	95.83			[2013]: The difference is due to municipalities that were created during the period. // [2015-2016]: The value was calculated by reference to -95dBm. // [2017-2018]: The value was calculated by reference to -95dBm. (Estimated)	[2004-2006]: ITU // [2007-2009]: National Agency of Telecomunications // [2010-2013,2015]: AgĂŞncia Nacional de TelecomunicaĂ§Ĺes // [2016-2018]: National Telecommunication Agency - Anatel		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	50.0		40.0	75.0	90.0	92.0	95.0	96.0	96.0	97.0	97.5	91.0	91.0			78.0	80.0	85.0	88.0	88.0			[2011-2012]: Source: Syrian Telecommunication Establishment. // [2015]: 78 SYRIATEL 75 MTN // [2016,2018]: 80 SYRIATEL 79 MTN	[2000,2002-2006]: ITU // [2007-2009]: Syrian telecom // [2010]: Syrian Telecommunication Establishment // [2011-2012,2015]: Syrian Telecommunication Regulatory Authority // [2016-2018]: SyTRA		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2001, 2015, 2016, 2017]	2001	2017	4	PT	Percentage	G	Global		0.0														60.0	90.0	90.0		90.0				[2001]: ITU // [2015-2017]: ITU estimate.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2005, 2006, 2007, 2011, 2014, 2015, 2016, 2017, 2018]	2005	2018	9	PT	Percentage	G	Global						25.89	30.92	37.77				100.0			97.0	97.0	98.0	98.0	98.0	98.0			[2015-2018]: NBTC	[2005-2007]: GSMA. // [2011,2014-2015]: Ministry of Information and Communication Technology // [2016-2018]: The National Broadcasting and Telecommunications Commission		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	80.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0			75.0	91.0	91.0		91.0	93.0	91.0	92.0	92.0	92.0			[2010]: Operator with the largest market share. // [2015]: Taux moyen de couverture des deux opĂŠrateurs mobiles (Togo Cellulaire et Moov) // [2016-2018]: aux moyen de couverture des deux opĂŠrateurs mobiles (Togo Cellulaire et Moov)	[2000-2007]: ITU // [2010]: AutoritĂŠ de RĂ¨glementation des secteurs de postes et tĂŠlĂŠcommunications // [2011-2012]: AutoritĂŠ de RĂ¨glementation des secteurs de Postes et TĂŠlĂŠcommunications // [2014-2018]: AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2015, 2016, 2017, 2018]	2001	2018	11	PT	Percentage	G	Global		70.0	70.0	70.0	70.0	70.0	85.0	90.0								92.0	95.0	98.0	98.0	98.0				[2001-2007]: ITU // [2015]: Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) // [2016-2018]: MEIDECC		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	11	PT	Percentage	G	Global								100.0	100.0	100.0	100.0		100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				[2007-2009,2016-2018]: Telecommunications Authority of Trinidad and Tobago // [2010,2012-2015]: Telecommunications Authority of Trinidad and Tobago (TATT)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				[2000-2007]: ITU // [2008,2010-2015]: Telecommunications Regulatory Authority (TRA) // [2009]: TRA // [2016-2018]: Telecommunications Regulatory Authority		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	PT	Percentage	G	Global			60.0	98.0	98.0	98.0	100.0	100.0	100.0	100.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0				[2002-2006]: ITU // [2007-2009]: MinistĂ¨re des Technologies de la Communication // [2010-2013]: MinistĂ¨re des Technologies de l'Information et de la Communication // [2014-2018]: Instance Nationale des TĂŠlĂŠcommunications		_X: Data nature not available
